"API","API10","oper_alias","form_avg","Status","PerfLL","FirstProd","Oil_PkNorm_Perk_6mo"
"42461342230000","4246134223","CHEVRON","STRAWN+","PRODUCING",3266,12/1/2001,1864
"42461342350000","4246134235","EOG","STRAWN+","PRODUCING",3600,3/1/2002,6187
"42461342360000","4246134236","CHEVRON","STRAWN+","PRODUCING",2081,1/1/2002,8630
"42461342440300","4246134244","EOG","STRAWN+","PRODUCING",4532,5/1/2002,5718
"42461342480100","4246134248","EOG","UNKNOWN","PRODUCING",3687,5/1/2002,4988
"42461342540000","4246134254","CHEVRON","STRAWN+","PRODUCING",3060,5/1/2002,7031
"42461342600100","4246134260","EXXON","UNKNOWN","STALE-PERMIT",null,null,null
"42461342730100","4246134273","EOG","STRAWN+","PRODUCING",3636,7/1/2002,5142
"42461342740100","4246134274","EOG","STRAWN+","PRODUCING",4070,12/1/2002,11015
"42461342790100","4246134279","EOG","STRAWN+","PRODUCING",4845,11/1/2002,1912
"42461342880000","4246134288","CHEVRON","STRAWN+","PRODUCING",3360,9/1/2002,3387
"42461343060000","4246134306","CHEVRON","STRAWN+","TA",3780,8/1/2002,2336
"42461343100000","4246134310","CHEVRON","STRAWN+","PRODUCING",4369,10/1/2002,1239
"42461343110001","4246134311","PIONEER","UNKNOWN","PRODUCING",7412,9/1/2002,295
"42461343120000","4246134312","CHEVRON","STRAWN+","PRODUCING",3866,10/1/2002,1496
"42461343130000","4246134313","CHEVRON","STRAWN+","PRODUCING",4320,12/1/2002,6235
"42461343140200","4246134314","EOG","STRAWN+","PRODUCING",4258,9/1/2002,3874
"42461343180100","4246134318","EOG","STRAWN+","PRODUCING",2821,5/1/2003,9257
"42461343230000","4246134323","CHEVRON","UNKNOWN","PRODUCING",1535,10/1/2002,17518
"42461343240100","4246134324","EOG","STRAWN+","PRODUCING",4356,1/1/2003,8087
"42461343260000","4246134326","J M COX","STRAWN+","PRODUCING",4326,10/1/2002,1206
"42461343280100","4246134328","EOG","UNKNOWN","PRODUCING",3257,1/1/2003,17153
"42461343290000","4246134329","CHEVRON","STRAWN+","PRODUCING",3418,10/1/2002,7048
"42461343320100","4246134332","EOG","STRAWN+","PRODUCING",2943,6/1/2003,27502
"42461343350001","4246134335","DRIFTWOOD","UNKNOWN","PRODUCING",3169,11/1/2002,1381
"42461343360101","4246134336","CHEVRON","UNKNOWN","PRODUCING",3222,8/1/2012,1047
"42461343470100","4246134347","CHEVRON","STRAWN+","PRODUCING",1905,2/1/2003,11587
"42461343480100","4246134348","EOG","STRAWN+","PRODUCING",4050,5/1/2003,11444
"42461343580000","4246134358","CHEVRON","UNKNOWN","PRODUCING",1639,4/1/2003,9563
"42461343670100","4246134367","EOG","STRAWN+","PRODUCING",12505,4/1/2003,1187
"42461343700100","4246134370","EOG","STRAWN+","PRODUCING",3080,7/1/2003,9383
"42461343710000","4246134371","CHEVRON","STRAWN+","PRODUCING",0,5/1/2003,null
"42461343750100","4246134375","EOG","STRAWN+","PRODUCING",3339,7/1/2003,12290
"42461343770100","4246134377","EOG","STRAWN+","PRODUCING",2163,6/1/2003,20615
"42461343800000","4246134380","CHEVRON","STRAWN+","PRODUCING",4046,7/1/2003,3702
"42461343870100","4246134387","EOG","STRAWN+","PRODUCING",2163,8/1/2003,22384
"42461343880100","4246134388","CHEVRON","STRAWN+","PRODUCING",3715,9/1/2003,891
"42461343890100","4246134389","EOG","UNKNOWN","PRODUCING",2860,9/1/2003,3298
"42461343920100","4246134392","EOG","STRAWN+","PRODUCING",3300,9/1/2003,14402
"42461343930100","4246134393","EOG","STRAWN+","PRODUCING",3256,9/1/2003,13989
"42461343940100","4246134394","EOG","STRAWN+","PRODUCING",2640,3/1/2004,6935
"42461343950100","4246134395","EOG","STRAWN+","PRODUCING",2860,10/1/2003,17470
"42461343960000","4246134396","DRIFTWOOD","STRAWN+","PRODUCING",3702,9/1/2003,1327
"42461343980200","4246134398","EOG","UNKNOWN","PRODUCING",1441,10/1/2003,2798
"42461343990000","4246134399","HUNT OIL","STRAWN+","PRODUCING",3050,10/1/2003,10857
"42461344010100","4246134401","EOG","STRAWN+","PRODUCING",3344,11/1/2003,10868
"42461344020000","4246134402","CHEVRON","STRAWN+","PRODUCING",3706,12/1/2003,3245
"42461344180100","4246134418","CHEVRON","UNKNOWN","STALE-PERMIT",null,null,null
"42461344180200","4246134418","CHEVRON","UNKNOWN","STALE-PERMIT",0,null,null
"42461344220100","4246134422","EOG","STRAWN+","PRODUCING",3306,11/1/2003,18989
"42461344230100","4246134423","EOG","UNKNOWN","PRODUCING",3898,4/1/2004,11546
"42461344260200","4246134426","EOG","STRAWN+","PRODUCING",3960,1/1/2004,14478
"42461344510100","4246134451","EOG","STRAWN+","PRODUCING",4080,2/1/2004,7873
"42461344580000","4246134458","J M COX","STRAWN+","PRODUCING",1237,1/1/2004,1704
"42461344610001","4246134461","HENRY","UNKNOWN","PRODUCING",2169,2/1/2004,579
"42461344640100","4246134464","EOG","STRAWN+","PRODUCING",2706,4/1/2004,14230
"42461344730100","4246134473","EOG","STRAWN+","PRODUCING",4387,5/1/2004,6338
"42461344740000","4246134474","SUMMIT","STRAWN+","PRODUCING",3000,4/1/2004,4583
"42461344820000","4246134482","CHEVRON","STRAWN+","PRODUCING",2838,10/1/2004,34
"42461344850100","4246134485","EOG","STRAWN+","PRODUCING",3670,5/1/2004,8595
"42461344940100","4246134494","EOG","UNKNOWN","PRODUCING",3032,6/1/2004,7751
"42461345010100","4246134501","EOG","UNKNOWN","TA",3129,2/1/2005,7943
"42461345070100","4246134507","EOG","STRAWN+","PRODUCING",2001,7/1/2004,11015
"42461345200100","4246134520","EOG","UNKNOWN","PRODUCING",5435,9/1/2004,9907
"42461345210000","4246134521","HUNT OIL","STRAWN+","TA",3253,8/1/2004,7508
"42461345350100","4246134535","EOG","STRAWN+","PRODUCING",1918,7/1/2004,18480
"42461345470100","4246134547","EOG","UNKNOWN","PRODUCING",2236,12/1/2004,7191
"42461345500100","4246134550","EOG","STRAWN+","PRODUCING",3602,10/1/2004,6487
"42461345610100","4246134561","EOG","STRAWN+","PRODUCING",2000,1/1/2005,26668
"42461345620200","4246134562","EOG","STRAWN+","PRODUCING",4397,9/1/2004,8369
"42461345680100","4246134568","SOUTHWEST","STRAWN+","PRODUCING",4583,2/1/2005,5690
"42461345740000","4246134574","HUNT OIL","STRAWN+","PRODUCING",3502,11/1/2004,15120
"42461345810000","4246134581","LEGACY","STRAWN+","PRODUCING",2310,12/1/2004,10947
"42461345860000","4246134586","HUNT OIL","STRAWN+","PRODUCING",2482,10/1/2004,6998
"42461346310100","4246134631","EOG","UNKNOWN","PRODUCING",3807,1/1/2005,4221
"42461346360100","4246134636","EOG","UNKNOWN","PRODUCING",2659,3/1/2005,5306
"42461346480100","4246134648","EOG","UNKNOWN","PRODUCING",3056,3/1/2005,4519
"42461346490100","4246134649","SM","STRAWN+","PRODUCING",1105,4/1/2005,17417
"42461346500000","4246134650","HUNT OIL","STRAWN+","PRODUCING",3428,3/1/2005,12321
"42461346510000","4246134651","HUNT OIL","STRAWN+","PRODUCING",4645,12/1/2004,10271
"42461346680100","4246134668","EOG","UNKNOWN","PRODUCING",2577,4/1/2005,7220
"42461347020100","4246134702","EOG","UNKNOWN","PRODUCING",1436,7/1/2005,17350
"42461347150100","4246134715","EOG","UNKNOWN","PRODUCING",3152,4/1/2005,7716
"42461347160100","4246134716","EOG","UNKNOWN","STALE-PERMIT",null,null,null
"42461347170100","4246134717","EOG","UNKNOWN","PRODUCING",3248,5/1/2005,13502
"42461347220100","4246134722","EOG","UNKNOWN","PRODUCING",3232,11/1/2005,3517
"42461347340100","4246134734","EOG","UNKNOWN","PRODUCING",2935,5/1/2005,8914
"42461347400000","4246134740","HUNT OIL","STRAWN+","PRODUCING",2485,6/1/2005,8077
"42461347470000","4246134747","HUNT OIL","STRAWN+","PRODUCING",2661,12/1/2005,8552
"42461347490100","4246134749","EOG","UNKNOWN","PRODUCING",2791,6/1/2005,9022
"42461347570100","4246134757","EOG","UNKNOWN","PRODUCING",2213,7/1/2005,7708
"42461348440000","4246134844","LEGACY","STRAWN+","PRODUCING",3738,11/1/2005,5418
"42461348470000","4246134847","SOUTHWEST","STRAWN+","PRODUCING",2886,2/1/2006,12177
"42461348480100","4246134848","EOG","UNKNOWN","PRODUCING",4101,3/1/2006,1622
"42461348560000","4246134856","SM","STRAWN+","PRODUCING",3539,8/1/2005,9621
"42461348930000","4246134893","LEGACY","STRAWN+","PRODUCING",3762,2/1/2006,667
"42461348940000","4246134894","SM","STRAWN+","PRODUCING",3588,2/1/2006,6882
"42461349360000","4246134936","LEGACY","STRAWN+","PRODUCING",4200,4/1/2006,4414
"42461349460000","4246134946","LEGACY","STRAWN+","PRODUCING",3799,2/1/2006,3832
"42461349850001","4246134985","HUNT OIL","UNKNOWN","PRODUCING",3460,10/1/2013,3731
"42461349860000","4246134986","HUNT OIL","STRAWN+","PRODUCING",3076,4/1/2006,12999
"42461350200000","4246135020","EOG","STRAWN+","PRODUCING",3140,6/1/2006,12970
"42461350210000","4246135021","LEGACY","STRAWN+","PRODUCING",3750,6/1/2006,4264
"42461350230000","4246135023","LEGACY","STRAWN+","PRODUCING",3250,8/1/2006,9681
"42461350250000","4246135025","HUNT OIL","STRAWN+","PRODUCING",2404,9/1/2006,4026
"42461350380000","4246135038","LEGACY","STRAWN+","PRODUCING",3753,9/1/2006,4867
"42461350770100","4246135077","XTO","STRAWN+","PRODUCING",1787,12/1/2006,17617
"42461350860100","4246135086","XTO","STRAWN+","PRODUCING",315,4/1/2007,58073
"42461351200000","4246135120","HUNT OIL","STRAWN+","PRODUCING",2700,12/1/2006,9970
"42461351230000","4246135123","SOUTHWEST","STRAWN+","PRODUCING",2815,11/1/2006,14157
"42461351610000","4246135161","LEGACY","STRAWN+","PRODUCING",2403,12/1/2006,13551
"42461351820000","4246135182","HUNT OIL","STRAWN+","PRODUCING",3173,2/1/2007,5882
"42461352070000","4246135207","HUNT OIL","STRAWN+","PRODUCING",2103,4/1/2007,6348
"42461352500000","4246135250","HUNT OIL","STRAWN+","PRODUCING",3104,7/1/2007,4093
"42461352900000","4246135290","XTO","STRAWN+","PRODUCING",1600,1/1/2008,11819
"42461352980000","4246135298","HUNT OIL","STRAWN+","PRODUCING",3218,8/1/2007,2465
"42461353390000","4246135339","HUNT OIL","STRAWN+","TA",3503,9/1/2007,3613
"42461354080000","4246135408","SOUTHWEST","STRAWN+","PRODUCING",3300,11/1/2007,5041
"42461354090000","4246135409","XTO","STRAWN+","PRODUCING",1453,11/1/2007,12947
"42461354350000","4246135435","HUNT OIL","STRAWN+","PRODUCING",3270,2/1/2008,3151
"42461354380000","4246135438","CHEVRON","STRAWN+","PRODUCING",2350,4/1/2008,5691
"42461354410000","4246135441","HUNT OIL","STRAWN+","PRODUCING",3825,1/1/2008,2312
"42461355310000","4246135531","HUNT OIL","STRAWN+","PRODUCING",3193,5/1/2008,3072
"42461355400000","4246135540","BREITBURN","STRAWN+","PRODUCING",1533,2/1/2008,3484
"42461355410000","4246135541","XTO","STRAWN+","PRODUCING",1373,4/1/2008,14566
"42461355580000","4246135558","HUNT OIL","STRAWN+","PRODUCING",2792,3/1/2008,6182
"42461356600000","4246135660","XTO","STRAWN+","PRODUCING",1480,6/1/2008,4716
"42461356960000","4246135696","BREITBURN","STRAWN+","PRODUCING",1390,8/1/2008,8365
"42461357020000","4246135702","HUNT OIL","STRAWN+","PRODUCING",3270,6/1/2008,2384
"42461357030000","4246135703","HUNT OIL","STRAWN+","PRODUCING",3444,8/1/2008,4748
"42461357920000","4246135792","XTO","STRAWN+","PRODUCING",1480,11/1/2008,8983
"42461359170000","4246135917","SOUTHWEST","STRAWN+","PRODUCING",3576,9/1/2008,1956
"42461359180000","4246135918","BREITBURN","STRAWN+","PRODUCING",1413,12/1/2008,15404
"42461359230000","4246135923","SUMMIT","UNKNOWN","PRODUCING",1895,10/1/2008,4292
"42461359850001","4246135985","HUNT OIL","UNKNOWN","PRODUCING",7820,1/1/2009,763
"42461360280000","4246136028","XTO","STRAWN+","PRODUCING",1024,6/1/2009,15464
"42461360530000","4246136053","HUNT OIL","STRAWN+","TA",3099,2/1/2009,3301
"42461360800001","4246136080","BREITBURN","UNKNOWN","PRODUCING",4951,4/1/2009,921
"42461361090000","4246136109","XTO","STRAWN+","PRODUCING",1243,1/1/2009,10468
"42461362000000","4246136200","HUNT OIL","STRAWN+","PRODUCING",3141,6/1/2009,2321
"42461362010000","4246136201","HUNT OIL","STRAWN+","PRODUCING",3742,3/1/2009,5710
"42461363700000","4246136370","BREITBURN","STRAWN+","PRODUCING",3550,3/1/2010,4722
"42461366450000","4246136645","BREITBURN","STRAWN+","PRODUCING",4352,8/1/2010,6729
"42461368860000","4246136886","BREITBURN","STRAWN+","PRODUCING",3793,6/1/2011,1654
"42461373580000","4246137358","OCCIDENTAL","STRAWN+","PRODUCING",988,10/1/2011,937
"42461374570000","4246137457","PIONEER","WFMP_B","PRODUCING",5326,10/1/2011,18487
"42461375080000","4246137508","PIONEER","SPBY_JO_MILL","PRODUCING",2178,10/1/2012,19725
"42461375330000","4246137533","PIONEER","WFMP_B","PRODUCING",5342,1/1/2012,14668
"42461377190100","4246137719","PIONEER","WFMP_B","PRODUCING",5892,9/1/2012,3750
"42461377220100","4246137722","PIONEER","WFMP_B_LOWER","PRODUCING",5882,6/1/2012,6920
"42461377230000","4246137723","PIONEER","WFMP_B","PRODUCING",5692,6/1/2012,6178
"42461379120000","4246137912","PIONEER","SPBY_L_SILT","PRODUCING",2628,10/1/2012,24170
"42461379460000","4246137946","PIONEER","WFMP_A","PRODUCING",6422,9/1/2012,4787
"42461379560100","4246137956","PT","WFMP_B","PRODUCING",4581,9/1/2012,3978
"42461379600001","4246137960","COG","UNKNOWN","PRODUCING",2103,8/1/2012,16855
"42461379890000","4246137989","DIAMONDBACK","WFMP_B","PRODUCING",3842,6/1/2012,10987
"42461380390000","4246138039","CALLON","WFMP_B","PRODUCING",6780,7/1/2012,9947
"42461380730000","4246138073","PIONEER","WFMP_B","PRODUCING",7142,10/1/2012,7500
"42461380740000","4246138074","PIONEER","WFMP_B","PRODUCING",7220,11/1/2012,6851
"42461380860000","4246138086","CALLON","WFMP_B","PRODUCING",6340,10/1/2012,6017
"42461381220000","4246138122","PIONEER","WFMP_B","PRODUCING",6422,10/1/2012,5739
"42461382860000","4246138286","COG","WFMP_B","PRODUCING",5388,11/1/2012,14341
"42461383350000","4246138335","DIAMONDBACK","WFMP_B","PRODUCING",7441,2/1/2013,8032
"42461384260000","4246138426","PIONEER","WFMP_B","PRODUCING",9842,5/1/2014,5687
"42461384270000","4246138427","PIONEER","WFMP_C","PRODUCING",10142,5/1/2014,5250
"42461384540000","4246138454","PIONEER","WFMP_B","PRODUCING",7070,4/1/2013,5964
"42461384560000","4246138456","DIAMONDBACK","WFMP_B","PRODUCING",6501,4/1/2013,5374
"42461384580000","4246138458","DIAMONDBACK","WFMP_B","PRODUCING",4572,6/1/2013,7210
"42461384650000","4246138465","PIONEER","WFMP_A","PRODUCING",6760,5/1/2013,3318
"42461384740000","4246138474","CALLON","WFMP_A","PRODUCING",5750,9/1/2013,2530
"42461384820000","4246138482","CALLON","WFMP_B","PRODUCING",5690,6/1/2013,9980
"42461384850000","4246138485","CALLON","WFMP_B","PRODUCING",6442,6/1/2013,9249
"42461384860000","4246138486","COG","WFMP_B","PRODUCING",4340,5/1/2013,11333
"42461384980000","4246138498","PIONEER","WFMP_B","PRODUCING",7356,6/1/2013,4370
"42461384990000","4246138499","PIONEER","WFMP_B","PRODUCING",7142,6/1/2013,5900
"42461385050000","4246138505","DIAMONDBACK","WFMP_B","PRODUCING",4411,3/1/2013,7165
"42461385140000","4246138514","PIONEER","WFMP_B","PRODUCING",5222,10/1/2013,7858
"42461385150000","4246138515","PIONEER","WFMP_B_LOWER","PRODUCING",6242,10/1/2013,7626
"42461385160000","4246138516","PIONEER","WFMP_B","PRODUCING",6242,10/1/2013,10874
"42461385170000","4246138517","PIONEER","WFMP_B_LOWER","PRODUCING",6242,10/1/2013,7870
"42461385180000","4246138518","PIONEER","WFMP_B","PRODUCING",6182,10/1/2013,11036
"42461385190000","4246138519","PIONEER","WFMP_B_LOWER","PRODUCING",6238,10/1/2013,5264
"42461385250000","4246138525","COG","WFMP_A","PRODUCING",4340,4/1/2013,11859
"42461385510000","4246138551","DIAMONDBACK","WFMP_B","PRODUCING",7461,4/1/2013,5704
"42461385790000","4246138579","COG","WFMP_B","PRODUCING",4806,7/1/2013,7693
"42461385910000","4246138591","SM","WFMP_B","PRODUCING",4960,8/1/2013,16894
"42461386040000","4246138604","CAPSTONE","UNKNOWN","PRODUCING",4588,9/1/2013,7912
"42461386290000","4246138629","DIAMONDBACK","WFMP_B","PRODUCING",7541,5/1/2013,5325
"42461386430000","4246138643","PIONEER","WFMP_B","PRODUCING",6242,10/1/2013,12659
"42461386440000","4246138644","COG","WFMP_B","PRODUCING",3745,7/1/2013,7890
"42461386460000","4246138646","PIONEER","WFMP_B_LOWER","PRODUCING",5642,10/1/2013,9270
"42461386550000","4246138655","COG","WFMP_B","PRODUCING",5042,1/1/2014,11296
"42461386600000","4246138660","APACHE","WFMP_B","PRODUCING",4959,9/1/2013,10756
"42461386620000","4246138662","APACHE","WFMP_A","PRODUCING",4714,9/1/2013,6842
"42461386630000","4246138663","PIONEER","WFMP_B","PRODUCING",6242,10/1/2013,8557
"42461386650000","4246138665","PIONEER","WFMP_B_LOWER","PRODUCING",6242,10/1/2013,9400
"42461386940000","4246138694","PIONEER","WFMP_B","PRODUCING",6482,10/1/2013,7876
"42461386950000","4246138695","PIONEER","WFMP_B_LOWER","PRODUCING",6242,10/1/2013,9942
"42461387020000","4246138702","APACHE","WFMP_B","PRODUCING",4121,8/1/2013,20302
"42461387030000","4246138703","COG","WFMP_B","PRODUCING",4312,11/1/2013,7173
"42461387040000","4246138704","APACHE","WFMP_A","PRODUCING",4176,10/1/2013,14403
"42461387080000","4246138708","DIAMONDBACK","WFMP_B","PRODUCING",4564,7/1/2013,5720
"42461387260000","4246138726","CALLON","WFMP_B","PRODUCING",6930,9/1/2013,10156
"42461387270000","4246138727","CALLON","WFMP_B","PRODUCING",5931,12/1/2013,10264
"42461387280000","4246138728","CALLON","WFMP_B","PRODUCING",6932,12/1/2013,7557
"42461387610000","4246138761","APACHE","WFMP_A","PRODUCING",5026,7/1/2014,9882
"42461387630000","4246138763","APACHE","WFMP_B","PRODUCING",5025,7/1/2014,13484
"42461387640000","4246138764","DIAMONDBACK","WFMP_B","PRODUCING",10353,8/1/2013,4796
"42461387680000","4246138768","FDL","STRAWN+","PRODUCING",2183,1/1/2014,1276
"42461387800000","4246138780","DIAMONDBACK","WFMP_B","PRODUCING",6851,8/1/2013,4794
"42461387820000","4246138782","COG","WFMP_B","PRODUCING",4947,9/1/2013,5087
"42461387920000","4246138792","APACHE","WFMP_B","PRODUCING",4678,12/1/2013,6225
"42461387970000","4246138797","COG","WFMP_B","PRODUCING",4836,8/1/2013,9475
"42461387980000","4246138798","APACHE","WFMP_B_LOWER","PRODUCING",4736,12/1/2013,4233
"42461388040000","4246138804","DIAMONDBACK","WFMP_B","PRODUCING",9702,12/1/2013,6524
"42461388380000","4246138838","COG","WFMP_B","PRODUCING",5071,12/1/2013,8054
"42461388390000","4246138839","APACHE","WFMP_B","PRODUCING",7352,3/1/2015,8867
"42461388460000","4246138846","DIAMONDBACK","WFMP_B","PRODUCING",6691,10/1/2013,7385
"42461388500000","4246138850","DIAMONDBACK","WFMP_B","PRODUCING",6965,9/1/2013,5639
"42461388530000","4246138853","DIAMONDBACK","WFMP_B","PRODUCING",4823,12/1/2013,3248
"42461388580000","4246138858","PIONEER","WFMP_B_LOWER","PRODUCING",9122,1/1/2014,7473
"42461388590000","4246138859","PIONEER","WFMP_A","PRODUCING",8962,1/1/2014,5022
"42461388600000","4246138860","PIONEER","WFMP_B","PRODUCING",8567,1/1/2014,7798
"42461388630000","4246138863","HUNT OIL","WFMP_A","PRODUCING",7459,10/1/2013,3582
"42461388640000","4246138864","COG","WFMP_B","PRODUCING",5294,1/1/2014,9523
"42461388650000","4246138865","PIONEER","WFMP_B","PRODUCING",9842,4/1/2014,4610
"42461388770000","4246138877","COG","WFMP_A","PRODUCING",5042,2/1/2014,9510
"42461388780000","4246138878","COG","WFMP_B","PRODUCING",5270,10/1/2013,5619
"42461388790000","4246138879","COG","WFMP_B","PRODUCING",5160,2/1/2015,6319
"42461388820000","4246138882","PIONEER","WFMP_A","PRODUCING",9242,4/1/2014,5844
"42461388830000","4246138883","PIONEER","WFMP_B_LOWER","PRODUCING",9232,4/1/2014,7495
"42461388840000","4246138884","PIONEER","WFMP_B","PRODUCING",8942,4/1/2014,7566
"42461388850000","4246138885","PIONEER","WFMP_B","PRODUCING",7922,1/1/2014,7652
"42461388860000","4246138886","PIONEER","WFMP_B_LOWER","PRODUCING",7982,2/1/2014,8107
"42461388870000","4246138887","PIONEER","WFMP_A","PRODUCING",8342,2/1/2014,5458
"42461389010000","4246138901","COG","WFMP_A","PRODUCING",4995,3/1/2015,7589
"42461389020000","4246138902","COG","WFMP_B","PRODUCING",5022,10/1/2014,13073
"42461389090000","4246138909","PIONEER","WFMP_A","PRODUCING",4682,4/1/2014,6734
"42461389100000","4246138910","PIONEER","WFMP_B_LOWER","PRODUCING",8822,4/1/2014,7827
"42461389110000","4246138911","PIONEER","WFMP_B","PRODUCING",9062,4/1/2014,8301
"42461389370000","4246138937","COG","WFMP_B","PRODUCING",5085,1/1/2014,12510
"42461389390000","4246138939","APACHE","STRAWN+","PRODUCING",4280,4/1/2014,800
"42461389470000","4246138947","SM","WFMP_B","PRODUCING",4960,10/1/2013,12520
"42461389500000","4246138950","COG","WFMP_B","PRODUCING",5220,11/1/2013,7566
"42461389510000","4246138951","SM","WFMP_B","PRODUCING",4932,11/1/2013,13281
"42461389520000","4246138952","COG","WFMP_A","PRODUCING",5050,5/1/2014,12567
"42461389610000","4246138961","DIAMONDBACK","WFMP_B","PRODUCING",10017,2/1/2014,7386
"42461389630000","4246138963","APACHE","WFMP_B","PRODUCING",4500,3/1/2014,12838
"42461389660000","4246138966","CALLON","WFMP_B","PRODUCING",7990,2/1/2014,8502
"42461389670000","4246138967","CALLON","WFMP_B","PRODUCING",7996,2/1/2014,5522
"42461389690000","4246138969","DIAMONDBACK","WFMP_B","PRODUCING",8095,3/1/2014,5092
"42461389700000","4246138970","PIONEER","WFMP_B","PRODUCING",8780,4/1/2014,11307
"42461389710000","4246138971","PIONEER","WFMP_B_LOWER","PRODUCING",8402,5/1/2014,5227
"42461389720000","4246138972","PIONEER","WFMP_A","PRODUCING",8942,5/1/2014,4201
"42461389750000","4246138975","PIONEER","WFMP_A","PRODUCING",7982,6/1/2014,6229
"42461389770100","4246138977","APACHE","UNKNOWN","STALE-PERMIT",null,null,null
"42461389780000","4246138978","PIONEER","WFMP_B","PRODUCING",7742,6/1/2014,8418
"42461389790000","4246138979","PIONEER","WFMP_B_LOWER","PRODUCING",8042,7/1/2014,9674
"42461389850000","4246138985","XTO","WFMP_B_LOWER","PRODUCING",4401,11/1/2014,5275
"42461389890000","4246138989","COG","WFMP_A","PRODUCING",5085,6/1/2014,9361
"42461389950000","4246138995","DIAMONDBACK","WFMP_B","PRODUCING",4957,12/1/2013,3769
"42461389960000","4246138996","DIAMONDBACK","WFMP_B","PRODUCING",5001,2/1/2014,8160
"42461390030000","4246139003","DIAMONDBACK","WFMP_B","PRODUCING",7286,6/1/2014,6491
